onsets,offsets,word
363.21,363.57,avait
363.57,363.84,donc
363.88,364.29,duré
364.29,364.58,des
364.58,365.07,jours
365.07,365.22,et
365.22,365.34,des
365.34,365.57,jours
365.57,366.69,.
366.69,366.79,et
366.79,366.97,puis
366.97,367.35,voici
367.35,367.43,qu'
367.43,367.53,un
367.53,368.0,matin
368.0,368.18,","
368.18,368.94,justement
368.94,369.08,à
369.08,369.17,l'
369.17,369.39,heure
369.39,369.52,du
369.52,369.78,lever
369.78,369.9,du
369.9,370.48,soleil
370.48,370.89,","
370.89,371.04,elle
371.04,371.2,s'
371.2,371.44,était
371.44,371.96,montrée
371.96,372.92,.
372.92,373.17,et
373.24,373.49,elle
373.49,373.78,","
373.78,373.94,qui
373.94,374.2,avait
374.2,374.82,travaillé
374.82,375.14,avec
375.25,375.45,tant
375.45,375.61,de
375.61,376.36,précision
376.36,376.79,","
376.79,377.11,dit
377.11,377.24,en
377.24,377.68,bâillant
377.68,378.55,:
378.55,378.55,""""
378.55,378.93,ah
378.93,379.05,!
379.05,379.11,je
379.19,379.28,me
379.28,379.61,réveille
379.61,379.7,à
379.74,380.16,peine
380.16,380.57,...
380.57,380.65,je
380.65,380.87,vous
380.87,381.16,demande
381.16,381.72,pardon
381.72,381.99,...
381.99,382.1,je
382.1,382.35,suis
382.35,382.73,encore
382.73,383.16,toute
383.16,383.87,décoiffée
383.87,384.71,...
384.71,384.71,""""
384.71,384.96,le
384.96,385.26,petit
385.26,385.75,prince
385.75,385.75,","
385.75,386.47,alors
386.47,386.54,","
386.54,386.82,ne
386.82,387.19,put
387.19,387.86,contenir
387.86,388.12,son
388.12,388.86,admiration
388.86,389.92,:
389.92,389.92,""""
389.92,390.26,que
390.26,390.37,vous
390.37,390.69,êtes
390.78,391.43,belle
391.43,392.47,!
392.47,392.47,-
392.47,392.54,n'
392.54,392.69,est
392.69,392.76,-
392.76,392.83,ce
392.83,393.03,pas
393.03,393.46,","
393.46,393.92,répondit
393.92,394.38,doucement
394.38,394.53,la
394.53,394.99,fleur
394.99,395.55,.
395.55,395.59,et
395.59,395.73,je
395.73,396.02,suis
396.02,396.19,née
396.19,396.28,en
396.28,396.47,même
396.47,396.6,temps
396.6,396.72,que
396.72,396.81,le
396.81,397.47,soleil
397.47,398.66,...
398.66,398.66,""""
398.66,398.91,le
398.91,399.21,petit
399.21,399.63,prince
399.63,400.09,devina
400.09,400.32,bien
400.32,400.45,qu'
400.45,400.54,elle
400.54,400.58,n'
400.58,400.86,était
400.86,401.0,pas
401.0,401.18,trop
401.18,401.78,modeste
401.78,402.14,","
402.14,402.35,mais
402.35,402.49,elle
402.49,402.82,était
402.82,403.19,si
403.3,404.19,émouvante
404.19,405.38,!
405.38,405.38,""""
405.38,405.44,c'
405.44,405.63,est
405.63,405.66,l'
405.76,405.91,heure
405.91,405.91,","
405.91,406.08,je
406.08,406.37,crois
406.37,406.37,","
406.37,406.48,du
406.48,406.73,petit
406.73,407.29,déjeuner
407.29,407.62,","
407.62,407.95,avait
407.95,407.95,-
407.95,408.16,elle
408.16,408.61,bientôt
408.61,409.12,ajouté
409.12,409.79,","
409.79,410.06,auriez
410.06,410.06,-
410.06,410.18,vous
410.18,410.27,la
410.27,410.63,bonté
410.63,410.72,de
410.72,411.1,penser
411.1,411.19,à
411.19,411.53,moi
411.53,412.66,...
412.66,412.66,""""
412.66,412.85,et
412.85,412.88,le
412.88,413.18,petit
413.18,413.73,prince
413.73,413.9,","
413.9,414.08,tout
414.08,414.6,confus
414.6,414.84,","
414.84,415.25,ayant
415.25,415.54,été
415.54,416.03,chercher
416.03,416.22,un
416.22,416.8,arrosoir
416.8,416.85,d'
416.85,416.92,eau
416.92,417.48,fraîche
417.48,417.7,","
417.7,417.97,avait
417.97,418.43,servi
418.43,418.57,la
418.57,419.12,fleur
419.12,420.16,.
420.16,420.57,ainsi
420.66,420.7,l'
420.7,420.96,avait
420.96,420.96,-
420.96,421.1,elle
421.1,421.48,bien
421.48,421.86,vite
421.86,422.46,tourmenté
422.46,422.62,par
422.62,422.82,sa
422.82,423.36,vanité
423.36,423.51,un
423.51,423.67,peu
423.67,424.46,ombrageuse
424.46,424.92,.
424.92,425.07,un
425.07,425.49,jour
425.49,425.49,","
425.49,425.68,par
425.68,426.33,exemple
426.33,426.68,","
426.68,427.09,parlant
427.09,427.22,de
427.22,427.4,ses
427.4,427.7,quatre
427.7,428.2,épines
428.2,428.57,","
428.57,428.75,elle
428.75,428.95,avait
428.95,429.17,dit
429.17,429.25,au
429.25,429.52,petit
429.52,430.07,prince
430.07,430.51,:
430.51,430.51,""""
430.51,430.78,ils
430.78,431.07,peuvent
431.07,431.39,venir
431.39,431.39,","
431.39,431.57,les
431.57,431.97,tigres
431.97,432.12,","
432.12,432.39,avec
432.39,432.57,leurs
432.57,433.05,griffes
433.05,433.58,!
433.58,433.58,-
433.58,433.78,il
433.78,433.81,n'
433.81,433.88,y
433.88,433.99,a
433.99,434.12,pas
434.12,434.25,de
434.25,434.63,tigres
434.63,434.77,sur
434.77,434.9,ma
434.9,435.44,planète
435.44,435.78,","
435.78,436.1,avait
436.1,436.51,objecté
436.51,436.64,le
436.64,436.92,petit
436.92,437.39,prince
437.39,438.11,","
438.11,438.21,et
438.21,438.44,puis
438.48,438.59,les
438.59,438.94,tigres
438.94,439.01,ne
439.01,439.24,mangent
439.24,439.4,pas
439.4,439.43,d'
439.43,439.73,herbe
439.73,440.55,.
440.55,440.55,-
440.55,440.72,je
440.72,440.83,ne
440.83,441.04,suis
441.04,441.18,pas
441.18,441.43,une
441.43,441.87,herbe
441.87,442.35,","
442.35,442.62,avait
442.62,443.09,doucement
443.09,443.54,répondu
443.54,443.67,la
443.67,444.08,fleur
444.08,444.65,.
444.65,444.65,-
444.65,445.13,pardonnez
445.13,445.13,-
445.13,445.43,moi
445.43,446.21,...
446.21,446.21,-
446.21,446.36,je
446.36,446.51,ne
446.51,446.79,crains
446.79,446.95,rien
446.95,447.08,des
447.08,447.55,tigres
447.55,447.69,","
447.69,447.82,mais
447.82,447.98,j'
447.98,448.03,ai
448.03,448.57,horreur
448.57,448.71,des
448.71,449.0,courants
449.0,449.08,d'
449.08,449.36,air
449.36,450.01,.
450.01,450.07,vous
450.07,450.13,n'
450.13,450.36,auriez
450.36,450.54,pas
450.54,450.64,un
450.64,451.13,paravent
451.13,451.66999999999996,?
451.66999999999996,452.21,""""
452.21,452.21,""""
452.21,452.7,horreur
452.7,452.88,des
452.88,453.14,courants
453.14,453.21,d'
453.21,453.58,air
453.58,453.86,...
453.86,454.03,ce
454.03,454.1,n'
454.1,454.18,est
454.18,454.29,pas
454.29,454.38,de
454.38,454.74,chance
454.74,454.74,","
454.74,454.94,pour
454.94,455.06,une
455.06,455.56,plante
455.56,455.98,","
455.98,456.22,avait
456.22,456.7,remarqué
456.7,456.82,le
456.82,457.09,petit
457.09,457.6,prince
457.6,458.09,.
458.09,458.37,cette
458.37,458.66,fleur
458.66,458.75,est
458.75,458.93,bien
458.93,459.6,compliquée
459.6,460.185,...
460.185,460.77,""""
460.77,460.77,""""
460.77,460.87,le
460.91,461.37,soir
461.37,461.52,vous
461.52,461.64,me
461.64,461.85,mettrez
461.85,462.05,sous
462.05,462.55,globe
462.55,462.82,.
462.82,462.96,il
462.96,463.11,fait
463.11,463.31,très
463.31,463.57,froid
463.57,463.81,chez
463.81,463.97,vous
463.97,464.26,.
464.26,464.4,c'
464.4,464.48,est
464.48,464.69,mal
464.69,465.24,installé
465.24,465.64,.
465.64,465.89,là
465.89,465.92,d'
465.92,466.0,où
466.0,466.18,je
466.18,466.5,viens
466.5,467.3,...
467.3,467.3,""""
467.3,467.59,mais
467.59,467.62,elle
467.62,467.72,s'
467.72,467.95,était
467.95,468.62,interrompue
468.62,469.16,.
469.16,469.33,elle
469.33,469.55,était
469.55,469.82,venue
469.82,470.02,sous
470.02,470.32,forme
470.32,470.44,de
470.44,470.92,graine
470.92,471.36,.
471.36,471.51,elle
471.51,471.57,n'
471.57,471.8,avait
471.8,472.11,rien
472.11,472.22,pu
472.22,472.7,connaître
472.7,472.9,des
472.9,473.14,autres
473.14,473.55,mondes
473.55,474.3,.
474.3,474.97,humiliée
474.97,475.08,de
475.08,475.18,s'
475.18,475.43,être
475.43,475.87,laissé
475.87,476.54,surprendre
476.54,476.66,à
476.66,477.1,préparer
477.1,477.2,un
477.2,477.74,mensonge
477.74,478.01,aussi
478.01,478.54,naïf
478.54,478.87,","
478.87,479.03,elle
479.03,479.25,avait
479.25,479.68,toussé
479.68,479.96,deux
479.96,480.05,ou
480.05,480.28,trois
480.28,480.6,fois
480.6,481.01,","
481.01,481.19,pour
481.19,481.49,mettre
481.49,481.62,le
481.62,481.91,petit
481.91,482.31,prince
482.31,482.44,dans
482.44,482.69,son
482.69,483.17,tort
483.17,484.55482699999993,:
484.55482699999993,484.55482699999993,""""
484.55482699999993,484.680935,ce
484.680935,485.18,paravent
485.18,485.63,?
485.63,486.08,...
486.08,486.08,-
486.08,486.2,j'
486.24,486.49,allais
486.49,486.52,le
486.52,486.99,chercher
486.99,487.09,mais
487.09,487.19,vous
487.19,487.36,me
487.36,487.93,parliez
487.93,489.09,!
489.09,489.09,""""
489.09,489.65,alors
489.65,489.81,elle
489.81,490.03,avait
490.03,490.55,forcé
490.55,490.74,sa
490.74,491.07,toux
491.07,491.25,pour
491.25,491.44,lui
491.44,491.98,infliger
491.98,492.2,quand
492.2,492.45,même
492.45,492.59,des
492.59,493.23,remords
493.23,494.14,.
494.14,494.61,ainsi
494.61,494.72,le
494.72,495.0,petit
495.0,495.58,prince
495.58,495.63,","
495.63,496.21,malgré
496.21,496.34,la
496.34,496.65,bonne
496.65,497.11,volonté
497.11,497.23,de
497.23,497.46,son
497.46,497.89,amour
497.89,498.26,","
498.26,498.61,avait
498.61,498.97,vite
498.97,499.32,douté
499.32,499.39,d'
499.39,499.73,elle
499.73,500.49,.
500.49,500.66,il
500.66,500.88,avait
500.88,501.09,pris
501.09,501.21,au
501.21,501.65,sérieux
501.65,501.79,des
501.79,501.97,mots
501.97,502.3,sans
502.3,503.03,importance
503.03,503.49,","
503.49,503.66,et
503.66,503.82,était
503.82,504.27,devenu
504.27,504.71,très
504.71,505.29,malheureux
505.29,506.44,.
506.44,506.44,""""
506.44,506.55,j'
506.55,506.73,aurais
506.73,506.86,dû
506.86,507.03,ne
507.03,507.17,pas
507.17,507.2,l'
507.2,507.74,écouter
507.74,508.05,","
508.05,508.21,me
508.21,508.55,confia
508.55,508.55,-
508.55,508.67,t
508.67,508.67,-
508.67,508.8,il
508.8,508.91,un
508.91,509.31,jour
509.31,509.79,","
509.79,509.96,il
509.96,510.04,ne
510.04,510.18,faut
510.18,510.68,jamais
510.68,511.11,écouter
511.11,511.23,les
511.23,511.69,fleurs
511.69,512.25,.
512.25,512.48,il
512.48,512.59,faut
512.59,512.7,les
512.7,513.29,regarder
513.55,513.6,et
513.6,513.71,les
513.71,514.4,respirer
514.4,514.94,.
514.94,515.14,la
515.14,515.54,mienne
515.58,516.12,embaumait
516.12,516.27,ma
516.27,516.88,planète
516.88,517.13,","
517.13,517.3,mais
517.3,517.4,je
517.4,517.52,ne
517.52,517.9,savais
517.9,518.05,pas
518.05,518.13,m'
518.13,518.2,en
518.2,518.85,réjouir
518.85,519.44,.
519.44,519.7,cette
519.7,520.02,histoire
520.02,520.16,de
520.16,520.68,griffes
520.68,520.84,","
520.84,520.96,qui
520.96,521.02,m'
521.02,521.23,avait
521.23,521.76,tellement
521.76,522.27,agacé
522.27,522.67,","
522.67,522.82,eût
522.82,522.98,dû
522.98,523.04,m'
523.04,523.76,attendrir
523.76,524.8,...
524.8,524.8,""""
524.8,525.02,il
525.02,525.08,me
525.08,525.46,confia
525.46,526.12,encore
526.12,526.7,:
526.7,526.7,""""
526.7,526.91,je
526.91,526.94,n'
526.94,527.01,ai
527.12,527.32,alors
527.4,527.71,rien
527.71,527.94,su
527.94,528.65,comprendre
528.65,529.08,!
529.08,529.22,j'
529.22,529.39,aurais
529.39,529.49,dû
529.49,529.64,la
529.64,530.01,juger
530.01,530.18,sur
530.18,530.43,les
530.43,530.9,actes
531.01,531.08,et
531.08,531.32,non
531.32,531.51,sur
531.51,531.66,les
531.66,531.9,mots
531.9,532.58,.
532.58,532.79,elle
532.79,532.86,m'
532.86,533.3502679999998,embaumait
533.634009,533.73,et
533.73,533.81,m'
533.81,534.39,éclairait
534.39,534.89,.
534.89,535.03,je
535.03,535.11,n'
535.11,535.29,aurais
535.29,535.71,jamais
535.71,535.84,dû
535.84,535.92,m'
535.92,536.51,enfuir
536.51,537.16,!
537.16,537.25,j'
537.25,537.44,aurais
537.44,537.57,dû
537.57,537.97,deviner
537.97,538.19,sa
538.19,538.69,tendresse
538.69,538.99,derrière
538.99,539.18,ses
539.18,539.55,pauvres
539.55,539.97,ruses
539.97,540.55,.
540.55,540.66,les
540.66,541.07,fleurs
541.07,541.25,sont
541.25,541.51,si
541.58,542.59,contradictoires
542.59,543.41,!
543.41,543.61,mais
543.61,543.64,j'
543.64,543.86,étais
543.86,544.07,trop
544.07,544.44,jeune
544.44,544.55,pour
544.55,544.89,savoir
544.89,544.96,l'
544.96,545.26,aimer
545.26,548.3609190000002,.
548.3609190000002,548.3609190000002,""""
548.3609190000002,548.49,je
548.6130820000002,548.83,crois
548.91,548.95,qu'
549.01,549.06,il
549.12,549.7,profita
549.7,550.01,","
550.01,550.11,pour
550.18,550.32,son
550.32,550.89,évasion
550.89,551.1,","
551.1,551.19,d'
551.19,551.41,une
551.41,552.23,migration
552.23,552.27,d'
552.27,552.6,oiseaux
552.6,553.31,sauvages
553.31,554.18,.
554.18,554.28,au
554.28,554.63,matin
554.63,554.77,du
554.77,555.34,départ
555.34,555.56,il
555.56,555.72,mit
555.72,555.92,sa
555.92,556.42,planète
556.42,556.8,bien
556.8,556.98,en
556.98,557.44,ordre
557.44,558.67,.
558.67,558.89,il
558.89,559.28,ramona
559.35,560.14,soigneusement
560.14,560.37,ses
560.37,560.92,volcans
560.92,560.98,en
560.98,561.74,activité
561.74,562.25,.
562.25,562.42,il
562.42,562.87,possédait
562.87,563.17,deux
563.17,563.63,volcans
563.63,563.69,en
563.69,564.39,activité
564.39,564.93,.
564.93,564.96,et
564.96,565.06,c'
565.06,565.28,était
565.28,565.51,bien
565.51,565.93,commode
565.93,566.04,pour
566.04,566.21,faire
566.21,566.53,chauffer
566.53,566.65,le
566.65,566.91,petit
566.91,567.32,déjeuner
567.32,567.44,du
567.44,567.79,matin
567.79,568.61,.
568.61,568.76,il
568.76,569.24,possédait
569.24,569.56,aussi
569.56,569.68,un
569.68,570.03,volcan
570.03,570.36,éteint
570.36,571.24,.
571.24,571.52,mais
571.52,571.52,","
571.52,571.8,comme
571.8,571.91,il
571.91,572.38,disait
572.38,572.75,:
572.75,572.75,""""
572.75,572.86,on
572.86,572.91,ne
572.91,573.06,sait
573.06,573.45,jamais
573.45,574.37,!
574.37,574.37,""""
574.37,574.59,il
574.59,574.94,ramona
574.94,575.3,donc
575.43,576.03,également
576.03,576.15,le
576.15,576.56,volcan
576.56,576.91,éteint
576.91,577.87,.
577.87,578.01,s'
578.01,578.13,ils
578.13,578.31,sont
578.37,578.59,bien
578.59,579.1,ramonés
579.1,579.19,","
579.19,579.38,les
579.38,579.8,volcans
579.8,580.21,brûlent
580.21,580.87,doucement
581.0,581.11,et
581.11,581.91,régulièrement
581.91,582.09,","
582.09,582.48,sans
582.48,583.07,éruptions
583.07,583.83,.
583.83,584.12,les
584.12,584.57,éruptions
584.57,585.15,volcaniques
585.15,585.34,sont
585.46,585.71,comme
585.71,585.84,des
585.84,586.05,feux
586.05,586.16,de
586.16,586.74,cheminée
586.74,587.37,.
587.37,587.95,évidemment
587.95,588.14,sur
588.14,588.43,notre
588.43,588.77,terre
588.77,588.89,nous
588.89,589.18,sommes
589.18,589.53,beaucoup
589.53,589.71,trop
589.71,590.06,petits
590.06,590.34,pour
590.34,590.64,ramoner
590.64,590.77,nos
590.77,591.22,volcans
591.22,591.95,.
591.95,592.04,c'
592.04,592.14,est
592.14,592.53,pourquoi
592.53,592.68,ils
592.68,592.78,nous
592.78,593.14,causent
593.14,593.32,des
593.46,593.71,tas
593.71,593.77,d'
593.77,594.25,ennuis
594.25,595.6,.
595.6,595.75,le
595.75,596.05,petit
596.05,596.43,prince
596.43,596.89,arracha
596.89,597.35,aussi
597.35,597.57,","
597.57,597.9,avec
597.9,598.02,un
598.02,598.19,peu
598.19,598.29,de
598.29,598.98,mélancolie
598.98,599.39,","
599.39,599.55,les
599.55,599.98,dernières
599.98,600.31,pousses
600.31,600.43,de
600.43,601.1,baobabs
601.1,601.78,.
601.78,601.94,il
601.94,602.32,croyait
602.32,602.47,ne
602.47,602.99,jamais
602.99,603.54,devoir
603.54,604.15,revenir
604.15,605.02,.
605.02,605.18,mais
605.18,605.41,tous
605.45,605.57,ces
605.57,605.95,travaux
605.95,606.47,familiers
606.47,606.64,lui
606.64,607.21,parurent
607.21,607.29,","
607.29,607.48,ce
607.48,607.89,matin
607.89,607.89,-
607.89,608.06,là
608.06,608.42,","
608.42,609.3,extrêmement
609.3,609.51,doux
609.51,610.52,.
610.52,610.59,et
610.59,610.59,","
610.59,610.77,quand
610.81,610.96,il
610.96,611.44,arrosa
611.44,611.62,une
611.62,612.08,dernière
612.08,612.27,fois
612.27,612.42,la
612.42,612.92,fleur
612.92,613.4,","
613.4,613.46,et
613.46,613.67,se
613.67,614.34,prépara
614.34,614.36,à
614.36,614.47,la
614.47,614.81,mettre
614.81,614.86,à
614.86,614.91,l'
614.91,615.24,abri
615.24,615.45,sous
615.45,615.64,son
615.64,616.15,globe
616.15,616.7,","
616.7,616.84,il
616.84,617.06,se
617.06,617.66,découvrit
617.66,617.76,l'
617.76,618.14,envie
618.14,618.29,de
618.29,618.78,pleurer
618.78,619.98,.
619.98,619.98,""""
619.98,620.46,adieu
620.46,620.8,""""
620.8,620.8,","
620.8,621.07,dit
621.07,621.07,-
621.07,621.2,il
621.2,621.27,à
621.27,621.43,la
621.43,621.85,fleur
621.85,622.5,.
622.5,622.81,mais
622.81,622.84,elle
622.84,622.93,ne
622.93,623.1,lui
623.1,623.64,répondit
623.64,623.82,pas
623.82,624.86,.
624.86,624.86,""""
624.86,625.34,adieu
625.34,625.75,""""
625.75,625.75,","
625.75,626.14,répéta
626.14,626.14,-
626.14,626.36,t
626.36,626.36,-
626.36,626.56,il
626.56,627.34,.
627.34,627.5,la
627.5,627.88,fleur
627.88,628.33,toussa
628.33,628.78,.
628.78,628.94,mais
628.94,629.05,ce
629.09,629.13,n'
629.13,629.35,était
629.35,629.55,pas
629.55,629.63,à
629.63,629.85,cause
629.85,629.97,de
629.97,630.13,son
630.13,630.55,rhume
630.55,631.64,.
631.64,631.64,""""
631.64,631.75,j'
631.75,631.92,ai
631.92,632.01,été
632.01,632.57,sotte
632.57,632.91,","
632.91,633.14,lui
633.14,633.35,dit
633.35,633.35,-
633.35,633.52,elle
633.52,633.86,enfin
633.86,634.27,.
634.27,634.41,je
634.41,634.52,te
634.52,634.83,demande
634.83,635.28,pardon
635.28,635.56,.
635.56,635.91,tâche
635.91,635.94,d'
635.94,636.17,être
636.17,636.46,heureux
636.46,637.33,.
637.33,637.33,""""
637.33,637.46,il
637.46,637.55,fut
637.55,638.23,surpris
638.23,638.41,par
638.41,638.44,l'
638.44,638.86,absence
638.86,638.97,de
638.97,639.68,reproches
639.68,640.78,.
640.78,640.95,il
641.02,641.44,restait
641.44,641.64,là
641.93,642.1,tout
642.1,643.02,déconcerté
643.02,643.16,","
643.16,643.36,le
643.36,643.68,globe
643.68,643.8,en
643.8,643.89,l'
643.89,644.25,air
644.25,644.7,.
644.7,644.85,il
644.85,644.97,ne
644.97,645.43,comprenait
645.43,645.6,pas
645.6,645.89,cette
645.89,646.27,douceur
646.27,646.82,calme
646.82,647.79,.
647.79,647.79,""""
647.79,647.98,mais
647.98,648.27,oui
648.27,648.27,","
648.27,648.46,je
648.46,648.51,t'
648.51,648.93,aime
648.93,649.24,","
649.24,649.46,lui
649.46,649.62,dit
649.62,649.74,la
649.74,650.18,fleur
650.18,650.66,.
650.66,650.79,tu
650.79,650.84,n'
650.84,650.93,en
650.93,651.02,as
651.02,651.26,rien
651.26,651.63,su
651.63,651.63,","
651.63,651.83,par
651.83,651.98,ma
651.98,652.54,faute
652.54,652.82,.
652.82,653.11,cela
653.11,653.16,n'
653.16,653.26,a
653.26,653.54,aucune
653.54,654.29,importance
654.29,654.79,.
654.79,654.93,mais
654.93,655.05,tu
655.05,655.14,as
655.14,655.4,été
655.4,655.64,aussi
655.64,655.83,sot
655.83,655.95,que
655.95,656.19,moi
656.19,656.74,.
656.74,656.99,tâche
656.99,657.02,d'
657.02,657.24,être
657.24,657.59,heureux
657.59,658.03,...
658.03,658.21,laisse
658.33,658.41,ce
658.41,658.68,globe
658.68,659.24,tranquille
659.24,659.66,.
659.66,659.78,je
659.78,659.87,n'
659.87,659.95,en
659.95,660.12,veux
660.12,660.44,plus
660.44,661.41,.
661.41,661.41,-
661.41,661.74,mais
661.74,661.89,le
661.93,662.2,vent
662.2,663.07,...
663.07,663.07,-
663.07,663.2,je
663.2,663.24,ne
663.24,663.47,suis
663.47,663.57,pas
663.57,663.74,si
663.74,664.08,enrhumée
664.08,664.2,que
664.2,664.47,ça
664.47,665.0,...
665.0,665.08,l'
665.08,665.2,air
665.2,665.42,frais
665.42,665.51,de
665.51,665.67,la
665.67,665.8,nuit
665.8,665.91,me
665.91,666.17,fera
666.17,666.32,du
666.32,666.58,bien
666.58,666.87,.
666.87,667.01,je
667.01,667.23,suis
667.23,667.32,une
667.32,667.83,fleur
667.83,669.07,.
669.07,669.07,-
669.07,669.2656860000002,mais
669.2656860000002,669.365763,les
669.409275,669.944467,bêtes
669.944467,671.188899,...
671.188899,671.188899,-
671.188899,671.284625,il
671.284625,671.41,faut
671.41,671.62,bien
671.62,671.68,que
671.68,671.71,je
671.71,672.33,supporte
672.33,672.43,deux
672.43,672.53,ou
672.53,672.72,trois
672.72,673.15,chenilles
673.15,673.3,si
673.3,673.42,je
673.42,673.55,veux
673.55,673.91,connaître
673.91,674.01,les
674.01,674.49,papillons
674.49,675.11,.
675.11,675.29,il
675.29,675.52,paraît
675.52,675.62,que
675.62,675.77,c'
675.77,675.85,est
675.85,676.48,tellement
676.48,676.72,beau
676.72,677.37,.
677.37,677.82,sinon
677.89,678.0,qui
678.0,678.08,me
678.08,678.4,rendra
678.4,678.9,visite
678.9,679.35,?
679.35,679.51,tu
679.51,679.8,seras
679.8,680.02,loin
680.02,680.02,","
680.02,680.33,toi
680.33,680.89,.
680.89,681.1,quant
681.1,681.15,aux
681.15,681.44,grosses
681.44,681.79,bêtes
681.79,681.79,","
681.79,681.91,je
681.91,682.01,ne
682.01,682.25,crains
682.25,682.52,rien
682.52,682.74,.
682.74,682.88,j'
682.88,682.94,ai
682.94,683.08,mes
683.08,683.592216,griffes
683.592216,684.862755,.
684.862755,684.862755,""""
684.862755,684.914969,et
684.954129,685.089015,elle
685.14,685.61,montrait
685.61,686.32,naïvement
686.32,686.62,ses
686.68,686.99,quatre
686.99,687.53,épines
687.53,688.2,.
688.2,688.53,puis
688.53,688.64,elle
688.64,689.11,ajouta
689.11,689.73,:
689.73,689.73,""""
689.73,689.890017,ne
689.95,690.19,traîne
690.19,690.34,pas
690.34,690.52,comme
690.52,690.8,ça
690.8,690.8,","
690.8,690.87,c'
690.87,690.99,est
690.99,691.53,agaçant
691.53,691.8,.
691.8,691.95,tu
691.95,692.02,as
692.02,692.4,décidé
692.4,692.52,de
692.52,693.1,partir
693.1,693.3,.
693.3,693.5,va
693.5,693.5,-
693.5,693.6,t'
693.6,693.76,en
693.76,694.25,.
694.25,694.25,""""
694.25,694.43,car
694.43,694.52,elle
694.52,694.65,ne
694.65,694.98,voulait
694.98,695.19,pas
695.19,695.3,qu'
695.3,695.47,il
695.47,695.56,la
695.56,695.73,vît
695.73,696.18,pleurer
696.18,696.59,.
696.59,696.71,c'
696.71,696.94,était
696.94,697.09,une
697.09,697.58,fleur
697.72,698.42,tellement
698.42,699.12,orgueilleuse
699.12,698.42,...
